mean_test_score,std_test_score,mean_train_score,mean_fit_time,max_depth,min_samples_leaf,min_samples_split
0.937,0.064,0.952,0.0008,2,17,8
0.937,0.064,0.952,0.0007,2,17,9
0.937,0.064,0.952,0.0008,2,17,10
0.937,0.064,0.952,0.0008,2,17,11
0.937,0.064,0.952,0.0018,2,17,12
0.937,0.064,0.952,0.0007,2,17,13
0.937,0.064,0.952,0.0008,2,17,14
0.937,0.064,0.952,0.0008,2,17,15
0.937,0.064,0.952,0.0008,2,17,16
0.937,0.064,0.952,0.0008,2,17,17
0.937,0.064,0.952,0.0008,2,17,18
0.937,0.064,0.952,0.0009,2,17,19
0.937,0.064,0.952,0.0008,2,18,2
0.937,0.064,0.952,0.0008,2,18,3
0.937,0.064,0.952,0.0008,2,18,4
0.937,0.064,0.952,0.0008,2,18,5
0.937,0.064,0.952,0.0017,2,18,6
0.937,0.064,0.952,0.0016,2,18,7
0.937,0.064,0.952,0.0008,2,18,8
0.937,0.064,0.952,0.002,2,18,9
0.937,0.064,0.952,0.0008,2,18,10
0.937,0.064,0.952,0.0011,2,18,11
0.937,0.064,0.952,0.0008,2,18,12
0.937,0.064,0.952,0.0008,2,18,13
0.937,0.064,0.952,0.0008,2,18,14
0.937,0.064,0.952,0.0008,2,18,15
0.937,0.064,0.952,0.0008,2,18,16
0.937,0.064,0.952,0.0008,2,18,17
0.937,0.064,0.952,0.0008,2,18,18
0.937,0.064,0.952,0.0008,2,18,19
0.937,0.064,0.952,0.0008,2,19,2
0.937,0.064,0.952,0.0008,2,19,3
0.937,0.064,0.952,0.0008,2,19,4
0.937,0.064,0.952,0.0008,2,19,5
0.937,0.064,0.952,0.0008,2,19,6
0.937,0.064,0.952,0.0008,2,19,7
0.937,0.064,0.952,0.0008,2,19,8
0.937,0.064,0.952,0.0008,2,19,9
0.937,0.064,0.952,0.0008,2,19,10
0.937,0.064,0.952,0.0008,2,19,11
0.937,0.064,0.952,0.0008,2,19,12
0.937,0.064,0.952,0.0008,2,19,13
0.937,0.064,0.952,0.002,2,19,14
0.937,0.064,0.952,0.0008,2,19,15
0.937,0.064,0.952,0.0008,2,19,16
0.937,0.064,0.952,0.0008,2,19,17
0.937,0.064,0.952,0.0008,2,19,18
0.937,0.064,0.952,0.0008,2,19,19
0.937,0.064,0.966,0.0009,3,2,2
0.936,0.061,0.966,0.0009,3,2,3
0.936,0.065,0.966,0.0009,3,2,4
0.94,0.074,0.966,0.0009,3,2,5
0.937,0.069,0.966,0.0009,3,2,6
0.94,0.069,0.966,0.0009,3,2,7
0.939,0.071,0.966,0.0022,3,2,8
0.939,0.071,0.966,0.0009,3,2,9
0.937,0.069,0.966,0.0009,3,2,10
0.937,0.069,0.966,0.001,3,2,11
0.939,0.071,0.966,0.0012,3,2,12
0.937,0.069,0.966,0.003,3,2,13
0.939,0.071,0.966,0.0012,3,2,14
0.939,0.071,0.966,0.0009,3,2,15
0.937,0.069,0.966,0.0009,3,2,16
0.937,0.069,0.966,0.0009,3,2,17
0.937,0.069,0.966,0.0009,3,2,18
0.937,0.069,0.966,0.0009,3,2,19
0.936,0.065,0.966,0.0009,3,3,2
0.934,0.063,0.966,0.0009,3,3,3
0.937,0.069,0.966,0.0009,3,3,4
0.936,0.065,0.966,0.0009,3,3,5
0.937,0.069,0.966,0.0009,3,3,6
0.937,0.069,0.966,0.0009,3,3,7
0.939,0.071,0.966,0.0009,3,3,8
0.939,0.071,0.966,0.0009,3,3,9
0.937,0.069,0.966,0.0012,3,3,10
0.939,0.071,0.966,0.0009,3,3,11
0.937,0.069,0.966,0.0009,3,3,12
0.937,0.069,0.966,0.0009,3,3,13
0.937,0.069,0.966,0.0009,3,3,14
0.939,0.071,0.966,0.001,3,3,15
0.939,0.071,0.966,0.0015,3,3,16
0.937,0.069,0.966,0.0009,3,3,17
0.939,0.071,0.966,0.0009,3,3,18
0.939,0.071,0.966,0.0009,3,3,19
0.936,0.07,0.964,0.0009,3,4,2
0.936,0.07,0.964,0.0009,3,4,3
0.936,0.07,0.964,0.001,3,4,4
0.936,0.07,0.964,0.0009,3,4,5
0.936,0.07,0.964,0.001,3,4,6
0.936,0.07,0.964,0.0009,3,4,7
0.936,0.07,0.964,0.0009,3,4,8
0.936,0.07,0.964,0.0009,3,4,9
0.936,0.07,0.964,0.0021,3,4,10
0.936,0.07,0.964,0.0021,3,4,11
0.936,0.07,0.964,0.001,3,4,12
0.936,0.07,0.964,0.001,3,4,13
0.936,0.07,0.964,0.0009,3,4,14
0.936,0.07,0.964,0.0009,3,4,15
0.936,0.07,0.964,0.0009,3,4,16
0.936,0.07,0.964,0.0009,3,4,17
0.936,0.07,0.964,0.001,3,4,18
0.936,0.07,0.964,0.001,3,4,19
0.936,0.073,0.963,0.002,3,5,2
0.934,0.074,0.963,0.0009,3,5,3
0.936,0.073,0.963,0.0009,3,5,4
0.936,0.077,0.963,0.0022,3,5,5
0.934,0.074,0.963,0.0009,3,5,6
0.936,0.077,0.963,0.0009,3,5,7
0.934,0.074,0.963,0.0009,3,5,8
0.936,0.077,0.963,0.0009,3,5,9
0.934,0.074,0.963,0.0009,3,5,10
0.934,0.074,0.963,0.0009,3,5,11
0.934,0.074,0.963,0.002,3,5,12
0.937,0.076,0.963,0.0009,3,5,13
0.936,0.077,0.963,0.0009,3,5,14
0.936,0.077,0.963,0.0009,3,5,15
0.937,0.076,0.963,0.0009,3,5,16
0.936,0.073,0.963,0.0009,3,5,17
0.936,0.077,0.963,0.001,3,5,18
0.937,0.076,0.963,0.0009,3,5,19
0.936,0.077,0.963,0.001,3,6,2
0.936,0.077,0.963,0.0009,3,6,3
0.936,0.077,0.963,0.0009,3,6,4
0.937,0.076,0.963,0.0009,3,6,5
0.936,0.077,0.963,0.001,3,6,6
0.937,0.076,0.963,0.0009,3,6,7
0.934,0.074,0.963,0.0009,3,6,8
0.936,0.073,0.963,0.0019,3,6,9
0.936,0.077,0.963,0.0011,3,6,10
0.934,0.074,0.963,0.0009,3,6,11
0.937,0.076,0.963,0.001,3,6,12
0.934,0.074,0.963,0.0009,3,6,13
0.937,0.076,0.963,0.002,3,6,14
0.937,0.076,0.963,0.0012,3,6,15
0.937,0.076,0.963,0.002,3,6,16
0.936,0.077,0.963,0.0009,3,6,17
0.934,0.074,0.963,0.0009,3,6,18
0.936,0.077,0.963,0.0009,3,6,19
0.936,0.073,0.962,0.0009,3,7,2
0.934,0.07,0.962,0.0009,3,7,3
0.934,0.074,0.962,0.0009,3,7,4
0.936,0.073,0.962,0.0009,3,7,5
0.934,0.074,0.962,0.0009,3,7,6
0.934,0.074,0.962,0.0009,3,7,7
0.936,0.073,0.962,0.0009,3,7,8
0.936,0.073,0.962,0.001,3,7,9
0.936,0.073,0.962,0.0009,3,7,10
0.933,0.071,0.962,0.0009,3,7,11
0.936,0.073,0.962,0.001,3,7,12
0.936,0.073,0.962,0.0009,3,7,13
0.936,0.073,0.962,0.0009,3,7,14
0.934,0.07,0.962,0.0009,3,7,15
0.934,0.07,0.962,0.0009,3,7,16
0.933,0.071,0.962,0.0009,3,7,17
0.934,0.074,0.962,0.001,3,7,18
0.933,0.071,0.962,0.0009,3,7,19
0.928,0.068,0.961,0.002,3,8,2
0.931,0.07,0.961,0.0009,3,8,3
0.93,0.067,0.961,0.0014,3,8,4
0.93,0.071,0.961,0.0014,3,8,5
0.928,0.068,0.961,0.0009,3,8,6
0.93,0.071,0.961,0.0009,3,8,7
0.93,0.067,0.961,0.001,3,8,8
0.93,0.071,0.961,0.0009,3,8,9
0.931,0.07,0.961,0.0009,3,8,10
0.93,0.067,0.961,0.0009,3,8,11
0.93,0.067,0.961,0.0009,3,8,12
0.93,0.067,0.961,0.0009,3,8,13
0.93,0.071,0.961,0.0009,3,8,14
0.93,0.071,0.961,0.0025,3,8,15
0.93,0.071,0.961,0.0028,3,8,16
0.93,0.071,0.961,0.0015,3,8,17
0.931,0.07,0.961,0.001,3,8,18
0.928,0.068,0.961,0.001,3,8,19
0.934,0.064,0.96,0.0009,3,9,2
0.934,0.064,0.96,0.0009,3,9,3
0.931,0.07,0.96,0.0009,3,9,4
0.931,0.07,0.96,0.001,3,9,5
0.934,0.064,0.96,0.001,3,9,6
0.931,0.07,0.96,0.001,3,9,7
0.931,0.07,0.96,0.0009,3,9,8
0.931,0.07,0.96,0.0009,3,9,9
0.931,0.07,0.96,0.0026,3,9,10
0.931,0.07,0.96,0.002,3,9,11
0.934,0.064,0.96,0.0036,3,9,12
0.931,0.07,0.96,0.0011,3,9,13
0.931,0.07,0.96,0.001,3,9,14
0.931,0.07,0.96,0.001,3,9,15
0.931,0.07,0.96,0.0009,3,9,16
0.934,0.064,0.96,0.001,3,9,17
0.934,0.064,0.96,0.001,3,9,18
0.931,0.07,0.96,0.0009,3,9,19
0.934,0.065,0.958,0.0009,3,10,2
0.93,0.072,0.958,0.0009,3,10,3
0.934,0.065,0.958,0.0009,3,10,4
0.934,0.065,0.958,0.002,3,10,5
0.93,0.072,0.958,0.0009,3,10,6
0.93,0.072,0.958,0.001,3,10,7
0.93,0.072,0.958,0.0009,3,10,8
0.934,0.065,0.958,0.0009,3,10,9
0.93,0.072,0.958,0.001,3,10,10
0.93,0.072,0.958,0.001,3,10,11
0.934,0.065,0.958,0.001,3,10,12
0.934,0.065,0.958,0.001,3,10,13
0.93,0.072,0.958,0.001,3,10,14
0.93,0.072,0.958,0.0009,3,10,15
0.93,0.072,0.958,0.0009,3,10,16
0.93,0.072,0.958,0.0014,3,10,17
0.93,0.072,0.958,0.0009,3,10,18
0.934,0.065,0.958,0.001,3,10,19
0.936,0.066,0.958,0.001,3,11,2
0.936,0.066,0.958,0.0015,3,11,3
0.936,0.066,0.958,0.0014,3,11,4
0.936,0.066,0.958,0.0009,3,11,5
0.936,0.066,0.958,0.0009,3,11,6
0.931,0.073,0.958,0.0008,3,11,7
0.936,0.066,0.958,0.0008,3,11,8
0.931,0.073,0.958,0.0009,3,11,9
0.931,0.073,0.958,0.0009,3,11,10
0.936,0.066,0.958,0.0009,3,11,11
0.936,0.066,0.958,0.002,3,11,12
0.936,0.066,0.958,0.0033,3,11,13
0.931,0.073,0.958,0.0009,3,11,14
0.931,0.073,0.958,0.0008,3,11,15
0.936,0.066,0.958,0.0009,3,11,16
0.936,0.066,0.958,0.0009,3,11,17
0.936,0.066,0.958,0.0009,3,11,18
0.936,0.066,0.958,0.0009,3,11,19
0.936,0.066,0.958,0.0009,3,12,2
0.931,0.073,0.958,0.0009,3,12,3
0.936,0.066,0.958,0.0009,3,12,4
0.931,0.073,0.958,0.0009,3,12,5
0.936,0.066,0.958,0.001,3,12,6
0.936,0.066,0.958,0.0017,3,12,7
0.931,0.073,0.958,0.0015,3,12,8
0.931,0.073,0.958,0.0027,3,12,9
0.931,0.073,0.958,0.0009,3,12,10
0.931,0.073,0.958,0.0012,3,12,11
0.931,0.073,0.958,0.001,3,12,12
0.936,0.066,0.958,0.0009,3,12,13
0.936,0.066,0.958,0.0009,3,12,14
0.931,0.073,0.958,0.0009,3,12,15
0.931,0.073,0.958,0.0009,3,12,16
0.931,0.073,0.958,0.001,3,12,17
0.936,0.066,0.958,0.0009,3,12,18
0.931,0.073,0.958,0.0009,3,12,19
0.934,0.07,0.958,0.002,3,13,2
0.939,0.062,0.958,0.0009,3,13,3
0.939,0.062,0.958,0.001,3,13,4
0.934,0.07,0.958,0.001,3,13,5
0.934,0.07,0.958,0.0009,3,13,6
0.934,0.07,0.958,0.0009,3,13,7
0.939,0.062,0.958,0.001,3,13,8
0.934,0.07,0.958,0.001,3,13,9
0.934,0.07,0.958,0.0009,3,13,10
0.939,0.062,0.958,0.0009,3,13,11
0.939,0.062,0.958,0.0009,3,13,12
0.939,0.062,0.958,0.0009,3,13,13
0.939,0.062,0.958,0.0021,3,13,14
0.934,0.07,0.958,0.0012,3,13,15
0.939,0.062,0.958,0.0009,3,13,16
0.934,0.07,0.958,0.0009,3,13,17
0.934,0.07,0.958,0.0009,3,13,18
0.934,0.07,0.958,0.0019,3,13,19
0.941,0.062,0.956,0.0014,3,14,2
0.937,0.071,0.956,0.0009,3,14,3
0.937,0.071,0.956,0.0009,3,14,4
0.941,0.062,0.956,0.0009,3,14,5
0.941,0.062,0.956,0.0009,3,14,6
0.941,0.062,0.956,0.0011,3,14,7
0.941,0.062,0.956,0.0009,3,14,8
0.937,0.071,0.956,0.0009,3,14,9
0.937,0.071,0.956,0.0019,3,14,10
0.937,0.071,0.956,0.0009,3,14,11
0.941,0.062,0.956,0.0009,3,14,12
0.937,0.071,0.956,0.0015,3,14,13
0.937,0.071,0.956,0.0009,3,14,14
0.937,0.071,0.956,0.0032,3,14,15
0.937,0.071,0.956,0.0009,3,14,16
0.941,0.062,0.956,0.0009,3,14,17
0.937,0.071,0.956,0.0009,3,14,18
0.937,0.071,0.956,0.0009,3,14,19
0.943,0.049,0.956,0.0009,3,15,2
0.943,0.049,0.956,0.0009,3,15,3
0.943,0.049,0.956,0.0009,3,15,4
0.943,0.049,0.956,0.0014,3,15,5
0.943,0.049,0.956,0.0009,3,15,6
0.943,0.049,0.956,0.0009,3,15,7
0.943,0.049,0.956,0.0009,3,15,8
0.943,0.049,0.956,0.0009,3,15,9
0.943,0.049,0.956,0.0009,3,15,10
0.943,0.049,0.956,0.001,3,15,11
0.943,0.049,0.956,0.0009,3,15,12
0.943,0.049,0.956,0.0009,3,15,13
0.943,0.049,0.956,0.0009,3,15,14
0.943,0.049,0.956,0.001,3,15,15
0.943,0.049,0.956,0.0009,3,15,16
0.943,0.049,0.956,0.0009,3,15,17
0.943,0.049,0.956,0.0009,3,15,18
0.943,0.049,0.956,0.0009,3,15,19
0.944,0.053,0.955,0.0009,3,16,2
0.944,0.053,0.955,0.0009,3,16,3
0.944,0.053,0.955,0.0009,3,16,4
0.944,0.053,0.955,0.0009,3,16,5
0.944,0.053,0.955,0.0009,3,16,6
0.944,0.053,0.955,0.0009,3,16,7
0.944,0.053,0.955,0.0009,3,16,8
0.944,0.053,0.955,0.0008,3,16,9
0.944,0.053,0.955,0.0008,3,16,10
0.944,0.053,0.955,0.0009,3,16,11
0.944,0.053,0.955,0.0022,3,16,12
0.944,0.053,0.955,0.0009,3,16,13
0.944,0.053,0.955,0.0009,3,16,14
0.944,0.053,0.955,0.0009,3,16,15
0.944,0.053,0.955,0.0009,3,16,16
0.944,0.053,0.955,0.0009,3,16,17
0.944,0.053,0.955,0.0009,3,16,18
0.944,0.053,0.955,0.0009,3,16,19
0.946,0.055,0.955,0.0009,3,17,2
0.946,0.055,0.955,0.0008,3,17,3
0.946,0.055,0.955,0.0008,3,17,4
0.946,0.055,0.955,0.0009,3,17,5
0.946,0.055,0.955,0.0009,3,17,6
0.946,0.055,0.955,0.0018,3,17,7
0.946,0.055,0.955,0.0008,3,17,8
0.946,0.055,0.955,0.0009,3,17,9
0.946,0.055,0.955,0.0008,3,17,10
0.946,0.055,0.955,0.0009,3,17,11
0.946,0.055,0.955,0.0009,3,17,12
0.946,0.055,0.955,0.0009,3,17,13
0.946,0.055,0.955,0.0009,3,17,14
0.946,0.055,0.955,0.0009,3,17,15
0.946,0.055,0.955,0.0009,3,17,16
0.946,0.055,0.955,0.0009,3,17,17
0.946,0.055,0.955,0.0009,3,17,18
0.946,0.055,0.955,0.0009,3,17,19
0.946,0.055,0.955,0.0014,3,18,2
0.946,0.055,0.955,0.0009,3,18,3
0.946,0.055,0.955,0.0009,3,18,4
0.946,0.055,0.955,0.0013,3,18,5
0.946,0.055,0.955,0.0009,3,18,6
0.946,0.055,0.955,0.001,3,18,7
0.946,0.055,0.955,0.0009,3,18,8
0.946,0.055,0.955,0.0009,3,18,9
0.946,0.055,0.955,0.0009,3,18,10
0.946,0.055,0.955,0.0009,3,18,11
0.946,0.055,0.955,0.0009,3,18,12
0.946,0.055,0.955,0.0009,3,18,13
0.946,0.055,0.955,0.0012,3,18,14
0.946,0.055,0.955,0.002,3,18,15
0.946,0.055,0.955,0.0009,3,18,16
0.946,0.055,0.955,0.0009,3,18,17
0.946,0.055,0.955,0.0009,3,18,18
0.946,0.055,0.955,0.0009,3,18,19
0.946,0.055,0.954,0.0009,3,19,2
0.946,0.055,0.954,0.0009,3,19,3
0.946,0.055,0.954,0.0009,3,19,4
0.946,0.055,0.954,0.002,3,19,5
0.946,0.055,0.954,0.0009,3,19,6
0.946,0.055,0.954,0.0009,3,19,7
0.946,0.055,0.954,0.0009,3,19,8
0.946,0.055,0.954,0.0015,3,19,9
0.946,0.055,0.954,0.0033,3,19,10
0.946,0.055,0.954,0.0009,3,19,11
0.946,0.055,0.954,0.0009,3,19,12
0.946,0.055,0.954,0.0009,3,19,13
0.946,0.055,0.954,0.0009,3,19,14
0.946,0.055,0.954,0.0009,3,19,15
0.946,0.055,0.954,0.0009,3,19,16
0.946,0.055,0.954,0.0009,3,19,17
0.946,0.055,0.954,0.0011,3,19,18
0.946,0.055,0.954,0.0009,3,19,19
0.946,0.066,0.975,0.0011,4,2,2
0.95,0.058,0.975,0.0011,4,2,3
0.946,0.055,0.975,0.0024,4,2,4
0.949,0.061,0.975,0.0016,4,2,5
0.943,0.06,0.975,0.0022,4,2,6
0.944,0.06,0.975,0.0011,4,2,7
0.943,0.06,0.974,0.0011,4,2,8
0.944,0.052,0.974,0.0023,4,2,9
0.944,0.052,0.974,0.0011,4,2,10
0.944,0.058,0.974,0.0011,4,2,11
0.946,0.061,0.974,0.001,4,2,12
0.946,0.061,0.974,0.0011,4,2,13
0.941,0.064,0.973,0.0011,4,2,14
0.941,0.07,0.972,0.0011,4,2,15
0.941,0.066,0.97,0.0015,4,2,16
0.941,0.066,0.97,0.0017,4,2,17
0.943,0.069,0.97,0.0016,4,2,18
0.943,0.069,0.97,0.0018,4,2,19
0.944,0.059,0.975,0.0011,4,3,2
0.944,0.053,0.975,0.0011,4,3,3
0.947,0.057,0.975,0.0011,4,3,4
0.949,0.058,0.975,0.0011,4,3,5
0.944,0.053,0.975,0.0011,4,3,6
0.947,0.055,0.975,0.0011,4,3,7
0.944,0.053,0.974,0.0011,4,3,8
0.947,0.054,0.974,0.0011,4,3,9
0.946,0.05,0.974,0.0011,4,3,10
0.944,0.058,0.974,0.0016,4,3,11
0.944,0.058,0.974,0.0013,4,3,12
0.946,0.061,0.974,0.0025,4,3,13
0.941,0.064,0.973,0.001,4,3,14
0.941,0.07,0.972,0.001,4,3,15
0.941,0.066,0.97,0.001,4,3,16
0.941,0.066,0.97,0.001,4,3,17
0.941,0.066,0.97,0.0011,4,3,18
0.941,0.066,0.97,0.0012,4,3,19
0.944,0.06,0.974,0.0016,4,4,2
0.944,0.058,0.974,0.0015,4,4,3
0.946,0.057,0.974,0.002,4,4,4
0.944,0.058,0.974,0.0028,4,4,5
0.941,0.064,0.974,0.0011,4,4,6
0.941,0.064,0.974,0.001,4,4,7
0.943,0.062,0.974,0.0011,4,4,8
0.947,0.054,0.974,0.0011,4,4,9
0.944,0.058,0.973,0.001,4,4,10
0.946,0.061,0.973,0.0011,4,4,11
0.946,0.061,0.973,0.0011,4,4,12
0.944,0.062,0.972,0.001,4,4,13
0.941,0.068,0.971,0.001,4,4,14
0.94,0.071,0.97,0.0011,4,4,15
0.941,0.07,0.969,0.001,4,4,16
0.941,0.07,0.969,0.001,4,4,17
0.941,0.07,0.969,0.001,4,4,18
0.941,0.07,0.969,0.0014,4,4,19
0.947,0.066,0.972,0.001,4,5,2
0.947,0.066,0.972,0.001,4,5,3
0.949,0.063,0.972,0.001,4,5,4
0.946,0.061,0.973,0.001,4,5,5
0.946,0.061,0.973,0.001,4,5,6
0.947,0.058,0.973,0.001,4,5,7
0.949,0.063,0.972,0.0012,4,5,8
0.949,0.063,0.972,0.0011,4,5,9
0.947,0.059,0.973,0.001,4,5,10
0.947,0.066,0.972,0.0012,4,5,11
0.947,0.066,0.972,0.0011,4,5,12
0.944,0.062,0.971,0.001,4,5,13
0.943,0.072,0.97,0.0011,4,5,14
0.941,0.075,0.969,0.0011,4,5,15
0.941,0.072,0.967,0.0015,4,5,16
0.941,0.072,0.967,0.001,4,5,17
0.941,0.078,0.967,0.001,4,5,18
0.941,0.072,0.967,0.0023,4,5,19
0.946,0.069,0.972,0.0019,4,6,2
0.946,0.063,0.972,0.0011,4,6,3
0.947,0.067,0.971,0.001,4,6,4
0.949,0.071,0.971,0.0015,4,6,5
0.947,0.073,0.971,0.0015,4,6,6
0.947,0.067,0.971,0.001,4,6,7
0.949,0.071,0.971,0.001,4,6,8
0.946,0.063,0.972,0.0013,4,6,9
0.946,0.069,0.971,0.0009,4,6,10
0.946,0.069,0.971,0.0038,4,6,11
0.947,0.073,0.971,0.001,4,6,12
0.943,0.066,0.97,0.001,4,6,13
0.943,0.072,0.97,0.0011,4,6,14
0.941,0.069,0.969,0.001,4,6,15
0.941,0.072,0.967,0.0011,4,6,16
0.94,0.074,0.967,0.0011,4,6,17
0.94,0.074,0.967,0.001,4,6,18
0.941,0.072,0.967,0.001,4,6,19
0.943,0.072,0.969,0.001,4,7,2
0.943,0.067,0.969,0.0014,4,7,3
0.941,0.062,0.969,0.0011,4,7,4
0.94,0.064,0.969,0.0012,4,7,5
0.943,0.072,0.969,0.001,4,7,6
0.94,0.064,0.969,0.0011,4,7,7
0.943,0.067,0.969,0.001,4,7,8
0.943,0.067,0.969,0.0011,4,7,9
0.941,0.068,0.969,0.001,4,7,10
0.943,0.066,0.969,0.001,4,7,11
0.94,0.064,0.969,0.001,4,7,12
0.94,0.064,0.969,0.001,4,7,13
0.941,0.069,0.969,0.0009,4,7,14
0.939,0.067,0.968,0.0009,4,7,15
0.94,0.069,0.967,0.0021,4,7,16
0.939,0.071,0.967,0.0027,4,7,17
0.94,0.069,0.967,0.0011,4,7,18
0.941,0.072,0.967,0.001,4,7,19
0.936,0.065,0.966,0.001,4,8,2
0.934,0.066,0.966,0.001,4,8,3
0.936,0.065,0.966,0.001,4,8,4
0.937,0.069,0.966,0.001,4,8,5
0.934,0.066,0.966,0.001,4,8,6
0.937,0.069,0.966,0.0011,4,8,7
0.934,0.066,0.966,0.001,4,8,8
0.936,0.07,0.966,0.001,4,8,9
0.934,0.066,0.966,0.001,4,8,10
0.934,0.066,0.966,0.0021,4,8,11
0.936,0.07,0.966,0.0016,4,8,12
0.934,0.066,0.966,0.0017,4,8,13
0.937,0.069,0.966,0.002,4,8,14
0.936,0.065,0.966,0.0016,4,8,15
0.937,0.069,0.966,0.0011,4,8,16
0.936,0.065,0.966,0.001,4,8,17
0.934,0.066,0.965,0.0011,4,8,18
0.937,0.069,0.965,0.0011,4,8,19
0.937,0.069,0.964,0.001,4,9,2
0.937,0.069,0.964,0.001,4,9,3
0.94,0.072,0.964,0.001,4,9,4
0.94,0.072,0.964,0.001,4,9,5
0.94,0.072,0.964,0.001,4,9,6
0.94,0.072,0.964,0.001,4,9,7
0.94,0.072,0.964,0.001,4,9,8
0.937,0.069,0.964,0.001,4,9,9
0.937,0.069,0.964,0.001,4,9,10
0.937,0.069,0.964,0.0015,4,9,11
0.937,0.069,0.964,0.0015,4,9,12
0.937,0.069,0.964,0.001,4,9,13
0.937,0.069,0.964,0.0011,4,9,14
0.94,0.072,0.964,0.001,4,9,15
0.937,0.069,0.964,0.001,4,9,16
0.937,0.069,0.964,0.001,4,9,17
0.937,0.069,0.964,0.001,4,9,18
0.937,0.069,0.964,0.001,4,9,19
0.937,0.076,0.961,0.001,4,10,2
0.941,0.071,0.961,0.001,4,10,3
0.937,0.076,0.961,0.001,4,10,4
0.937,0.076,0.961,0.001,4,10,5
0.937,0.076,0.961,0.001,4,10,6
0.937,0.076,0.961,0.001,4,10,7
0.941,0.071,0.961,0.001,4,10,8
0.937,0.076,0.961,0.0015,4,10,9
0.941,0.071,0.961,0.001,4,10,10
0.937,0.076,0.961,0.001,4,10,11
0.937,0.076,0.961,0.001,4,10,12
0.937,0.076,0.961,0.001,4,10,13
0.941,0.071,0.961,0.0015,4,10,14
0.941,0.071,0.961,0.0027,4,10,15
0.941,0.071,0.961,0.0009,4,10,16
0.937,0.076,0.961,0.001,4,10,17
0.937,0.076,0.961,0.001,4,10,18
0.941,0.071,0.961,0.001,4,10,19
0.937,0.071,0.961,0.0013,4,11,2
0.933,0.075,0.961,0.0016,4,11,3
0.933,0.075,0.961,0.001,4,11,4
0.933,0.075,0.961,0.0011,4,11,5
0.937,0.071,0.961,0.001,4,11,6
0.937,0.071,0.961,0.001,4,11,7
0.937,0.071,0.961,0.0014,4,11,8
0.933,0.075,0.961,0.0012,4,11,9
0.937,0.071,0.961,0.0015,4,11,10
0.937,0.071,0.961,0.0014,4,11,11
0.933,0.075,0.961,0.001,4,11,12
0.933,0.075,0.961,0.001,4,11,13
0.933,0.075,0.961,0.0011,4,11,14
0.937,0.071,0.961,0.001,4,11,15
0.937,0.071,0.961,0.001,4,11,16
0.937,0.071,0.961,0.0011,4,11,17
0.937,0.071,0.961,0.001,4,11,18
0.937,0.071,0.961,0.001,4,11,19
0.941,0.066,0.961,0.001,4,12,2
0.941,0.066,0.961,0.0016,4,12,3
0.941,0.066,0.961,0.0009,4,12,4
0.937,0.071,0.961,0.0009,4,12,5
0.937,0.071,0.961,0.0009,4,12,6
0.941,0.066,0.961,0.001,4,12,7
0.937,0.071,0.961,0.001,4,12,8
0.941,0.066,0.961,0.001,4,12,9
0.941,0.066,0.961,0.001,4,12,10
0.941,0.066,0.961,0.001,4,12,11
0.941,0.066,0.961,0.0015,4,12,12
0.937,0.071,0.961,0.002,4,12,13
0.937,0.071,0.961,0.001,4,12,14
0.937,0.071,0.961,0.001,4,12,15
0.941,0.066,0.961,0.0018,4,12,16
0.937,0.071,0.961,0.001,4,12,17
0.941,0.066,0.961,0.001,4,12,18
0.937,0.071,0.961,0.001,4,12,19
0.944,0.061,0.961,0.001,4,13,2
0.944,0.061,0.961,0.001,4,13,3
0.94,0.067,0.961,0.001,4,13,4
0.944,0.061,0.961,0.001,4,13,5
0.944,0.061,0.961,0.001,4,13,6
0.944,0.061,0.961,0.001,4,13,7
0.94,0.067,0.961,0.001,4,13,8
0.94,0.067,0.961,0.0009,4,13,9
0.944,0.061,0.961,0.001,4,13,10
0.944,0.061,0.961,0.0021,4,13,11
0.94,0.067,0.961,0.0015,4,13,12
0.94,0.067,0.961,0.0012,4,13,13
0.944,0.061,0.961,0.001,4,13,14
0.94,0.067,0.961,0.001,4,13,15
0.944,0.061,0.961,0.001,4,13,16
0.94,0.067,0.961,0.001,4,13,17
0.944,0.061,0.961,0.001,4,13,18
0.944,0.061,0.961,0.001,4,13,19
0.949,0.06,0.958,0.001,4,14,2
0.943,0.067,0.958,0.001,4,14,3
0.947,0.06,0.958,0.001,4,14,4
0.944,0.067,0.958,0.0024,4,14,5
0.943,0.067,0.958,0.0042,4,14,6
0.943,0.067,0.958,0.001,4,14,7
0.949,0.06,0.958,0.001,4,14,8
0.947,0.06,0.958,0.001,4,14,9
0.943,0.067,0.958,0.001,4,14,10
0.943,0.067,0.958,0.001,4,14,11
0.943,0.067,0.958,0.001,4,14,12
0.944,0.067,0.958,0.001,4,14,13
0.949,0.06,0.958,0.001,4,14,14
0.944,0.067,0.958,0.001,4,14,15
0.943,0.067,0.958,0.001,4,14,16
0.947,0.06,0.958,0.001,4,14,17
0.944,0.067,0.958,0.0022,4,14,18
0.949,0.06,0.958,0.0011,4,14,19
0.944,0.052,0.957,0.0037,4,15,2
0.944,0.052,0.957,0.0011,4,15,3
0.944,0.052,0.957,0.001,4,15,4
0.944,0.052,0.957,0.001,4,15,5
0.944,0.052,0.957,0.001,4,15,6
0.944,0.052,0.957,0.0011,4,15,7
0.944,0.052,0.957,0.0015,4,15,8
0.944,0.052,0.957,0.0015,4,15,9
